customer_id,cohort_month,segment,monthly_spending,months_to_churn,contract_type
2411,3,standard,145.21,0.8,annual
2412,19,churn_risk,43.18,2.6,multi-year
2413,9,standard,145.87,24.3,annual
2414,19,standard,128.61,6.0,month-to-month
2415,1,standard,170.65,4.8,annual
2416,16,high_value,502.05,7.4,month-to-month
2417,7,standard,109.01,13.9,month-to-month
2418,10,standard,169.99,91.0,multi-year
2419,6,high_value,504.85,59.7,multi-year
2420,10,churn_risk,53.78,16.9,month-to-month
2421,19,high_value,408.73,18.1,annual
2422,2,high_value,463.19,30.5,month-to-month
2423,15,churn_risk,30.55,2.8,month-to-month
2424,5,high_value,564.36,65.2,multi-year
2425,10,churn_risk,38.16,0.2,annual
2426,14,churn_risk,45.81,14.6,month-to-month
2427,3,high_value,521.65,27.1,annual
2428,22,standard,142.13,2.5,month-to-month
2429,17,standard,127.44,18.0,annual
2430,15,churn_risk,34.7,22.9,multi-year
2431,23,churn_risk,41.14,14.2,annual
2432,10,churn_risk,36.41,39.8,annual
2433,4,standard,110.81,6.7,month-to-month
2434,20,standard,154.67,0.4,annual
2435,16,standard,119.28,13.4,multi-year
2436,11,churn_risk,39.08,0.2,month-to-month
2437,3,standard,116.17,10.5,month-to-month
2438,7,standard,192.46,12.1,month-to-month
2439,14,standard,114.16,152.8,annual
2440,2,churn_risk,32.39,6.5,month-to-month
2441,14,churn_risk,71.86,1.3,annual
2442,20,high_value,546.78,48.5,month-to-month
2443,11,standard,108.64,8.1,multi-year
2444,15,standard,167.37,3.7,month-to-month
2445,6,standard,157.0,16.6,annual
2446,14,standard,134.32,1.7,multi-year
2447,5,high_value,494.27,63.4,month-to-month
2448,18,standard,124.23,66.9,month-to-month
2449,13,standard,130.12,52.4,multi-year
2450,15,standard,134.99,14.5,month-to-month
2451,8,standard,163.66,20.3,annual
2452,9,churn_risk,23.96,12.6,month-to-month
2453,16,standard,155.37,11.3,month-to-month
2454,15,churn_risk,36.36,16.8,annual
2455,17,standard,139.23,16.2,annual
2456,4,standard,138.95,22.2,multi-year
2457,5,standard,168.82,40.2,annual
2458,8,high_value,565.29,32.0,month-to-month
2459,10,standard,127.35,15.4,annual
2460,13,standard,110.14,5.5,month-to-month
2461,13,churn_risk,42.98,1.2,month-to-month
2462,2,standard,188.16,2.6,month-to-month
2463,1,high_value,408.38,13.8,month-to-month
2464,20,standard,139.26,7.9,month-to-month
2465,14,standard,209.92,64.5,month-to-month
2466,2,churn_risk,42.87,9.8,month-to-month
2467,21,churn_risk,58.55,4.8,annual
2468,9,standard,135.65,33.9,month-to-month
2469,16,standard,148.59,83.4,multi-year
2470,11,standard,125.49,32.7,multi-year
2471,5,standard,155.84,82.9,multi-year
2472,17,churn_risk,30.46,1.5,month-to-month
2473,9,churn_risk,27.28,3.5,month-to-month
2474,4,standard,139.58,25.3,month-to-month
2475,6,standard,142.61,20.7,month-to-month
2476,20,high_value,482.29,1.8,month-to-month
2477,13,high_value,532.78,33.1,month-to-month
2478,11,high_value,390.44,53.3,annual
2479,19,standard,151.52,212.8,annual
2480,7,churn_risk,37.69,1.9,month-to-month
2481,4,standard,136.2,25.3,month-to-month
2482,3,standard,154.9,42.7,annual
2483,3,high_value,338.47,51.6,annual
2484,23,standard,130.46,3.1,annual
2485,22,churn_risk,42.99,6.5,annual
2486,10,standard,153.41,18.7,annual
2487,12,churn_risk,39.78,6.3,month-to-month
2488,10,churn_risk,55.05,18.5,month-to-month
2489,14,high_value,638.0,111.4,month-to-month
2490,5,standard,106.52,6.8,month-to-month
2491,16,churn_risk,31.49,0.0,multi-year
2492,13,standard,114.16,9.9,annual
2493,22,high_value,503.03,47.1,annual
2494,8,churn_risk,36.73,12.4,month-to-month
2495,19,churn_risk,49.66,13.6,annual
2496,4,standard,125.12,14.6,month-to-month
2497,3,standard,118.13,14.5,month-to-month
2498,19,standard,119.78,37.1,annual
2499,22,churn_risk,43.19,8.2,month-to-month
2500,22,standard,161.77,49.0,month-to-month
2501,2,high_value,385.25,34.2,month-to-month
2502,9,standard,140.26,11.8,month-to-month
2503,12,churn_risk,58.89,16.5,month-to-month
2504,7,churn_risk,43.21,0.1,annual
2505,8,standard,136.2,5.8,month-to-month
2506,9,high_value,501.21,3.7,month-to-month
2507,1,churn_risk,30.36,0.2,month-to-month
2508,23,churn_risk,56.86,13.6,month-to-month
2509,8,standard,155.17,52.6,annual
2510,15,standard,157.35,19.4,annual
2511,19,standard,133.39,102.8,annual
2512,4,standard,178.43,48.8,annual
2513,5,high_value,414.57,51.5,annual
2514,16,high_value,434.07,57.1,month-to-month
2515,24,standard,141.71,12.0,annual
2516,10,churn_risk,55.09,10.8,month-to-month
2517,22,high_value,580.43,25.0,month-to-month
2518,1,standard,164.63,63.3,annual
2519,18,standard,130.43,51.0,annual
2520,24,standard,154.04,6.1,month-to-month
2521,18,high_value,458.53,8.4,multi-year
2522,3,standard,167.52,1.9,annual
2523,1,standard,163.82,16.8,month-to-month
2524,10,standard,160.97,47.0,annual
2525,14,churn_risk,47.79,25.5,annual
2526,16,high_value,458.02,44.5,multi-year
2527,23,churn_risk,75.61,5.1,annual
2528,15,churn_risk,43.74,7.1,month-to-month
2529,7,churn_risk,44.63,21.9,annual
2530,1,standard,129.29,14.8,month-to-month
2531,23,standard,117.21,14.4,annual
2532,15,standard,114.83,6.0,multi-year
2533,17,standard,135.04,0.7,multi-year
2534,18,high_value,412.78,45.3,month-to-month
2535,20,churn_risk,54.71,11.2,month-to-month
2536,21,standard,133.31,8.7,month-to-month
2537,21,churn_risk,46.4,11.1,month-to-month
2538,5,standard,157.84,93.6,multi-year
2539,8,high_value,471.78,29.7,month-to-month
2540,1,standard,147.53,6.2,annual
2541,3,standard,115.39,8.5,month-to-month
2542,23,standard,173.03,36.7,annual
2543,11,standard,152.49,22.5,multi-year
2544,17,standard,127.74,7.7,annual
2545,14,standard,131.51,36.2,annual
2546,11,standard,187.89,29.5,month-to-month
2547,4,churn_risk,44.49,9.2,month-to-month
2548,18,high_value,507.67,20.9,annual
2549,19,standard,118.13,7.1,month-to-month
2550,4,standard,189.87,42.9,annual
2551,8,standard,139.61,10.4,month-to-month
2552,24,standard,141.3,37.1,month-to-month
2553,21,standard,155.33,4.5,annual
2554,16,churn_risk,27.11,45.9,annual
2555,24,standard,109.67,12.1,multi-year
2556,22,standard,152.37,91.8,month-to-month
2557,15,high_value,458.46,17.6,month-to-month
2558,14,standard,166.89,40.2,month-to-month
2559,16,standard,134.4,8.4,multi-year
2560,20,high_value,664.86,9.8,annual
2561,24,standard,145.36,8.1,multi-year
2562,8,standard,210.91,37.0,multi-year
2563,8,churn_risk,29.44,11.3,month-to-month
2564,4,standard,170.29,17.8,month-to-month
2565,1,standard,123.44,0.5,month-to-month
2566,9,standard,132.93,8.2,month-to-month
2567,6,high_value,426.02,33.2,multi-year
2568,22,high_value,425.68,2.6,month-to-month
2569,12,standard,138.84,8.2,annual
2570,17,churn_risk,29.42,1.0,month-to-month
2571,5,high_value,469.11,11.3,annual
2572,11,standard,172.35,7.2,month-to-month
2573,20,churn_risk,39.28,2.1,annual
2574,6,churn_risk,59.68,0.8,annual
2575,10,standard,123.36,63.9,month-to-month
2576,15,standard,163.9,40.8,multi-year
2577,5,standard,164.1,1.9,annual
2578,15,churn_risk,67.71,8.5,month-to-month
2579,15,high_value,651.11,6.7,month-to-month
2580,13,churn_risk,61.87,0.3,month-to-month
2581,4,high_value,548.12,19.5,month-to-month
2582,18,churn_risk,62.63,7.5,month-to-month
2583,21,high_value,456.35,9.2,month-to-month
2584,6,high_value,439.16,13.8,multi-year
2585,3,high_value,456.41,61.6,multi-year
2586,13,standard,147.0,25.2,month-to-month
2587,5,standard,173.46,61.0,annual
2588,8,high_value,423.84,3.7,month-to-month
2589,16,standard,125.49,8.8,annual
2590,5,standard,180.05,24.0,month-to-month
2591,9,churn_risk,33.69,17.5,month-to-month
2592,8,churn_risk,43.18,3.8,month-to-month
2593,18,standard,105.66,132.9,annual
2594,20,high_value,467.19,29.2,month-to-month
2595,21,standard,123.24,48.6,annual
2596,3,churn_risk,32.52,3.1,month-to-month
2597,19,high_value,480.4,14.1,annual
2598,7,standard,106.08,2.1,month-to-month
2599,22,churn_risk,47.28,0.0,month-to-month
2600,13,churn_risk,39.39,3.7,month-to-month
2601,23,standard,126.74,9.0,month-to-month
2602,10,standard,164.67,84.4,annual
2603,8,standard,156.56,44.0,annual
2604,20,churn_risk,27.36,1.6,annual
2605,9,high_value,544.33,63.4,month-to-month
2606,19,high_value,527.08,5.5,month-to-month
2607,2,standard,152.13,2.6,annual
2608,17,standard,126.38,5.9,month-to-month
2609,22,standard,144.92,28.9,month-to-month
2610,7,standard,180.4,8.3,month-to-month
2611,24,churn_risk,48.89,46.5,multi-year
2612,1,churn_risk,35.51,28.3,month-to-month
2613,4,standard,127.33,59.6,month-to-month
2614,8,churn_risk,41.99,0.1,month-to-month
2615,8,standard,128.36,12.8,multi-year
2616,15,standard,129.32,67.5,month-to-month
2617,21,high_value,465.05,49.8,month-to-month
2618,3,churn_risk,37.45,25.5,multi-year
2619,18,churn_risk,50.63,0.6,multi-year
2620,20,churn_risk,44.93,3.5,annual
2621,14,churn_risk,43.03,10.3,month-to-month
2622,24,churn_risk,61.27,6.4,month-to-month
2623,3,standard,150.64,4.7,multi-year
2624,18,churn_risk,38.11,6.1,annual
2625,11,standard,161.88,49.2,month-to-month
2626,10,standard,168.67,24.8,month-to-month
2627,15,standard,138.77,13.5,month-to-month
2628,20,standard,136.44,9.4,annual
2629,12,standard,131.88,57.4,annual
2630,7,standard,159.98,62.1,month-to-month
2631,7,high_value,608.92,39.1,annual
2632,23,standard,110.37,27.5,annual
2633,10,churn_risk,48.09,18.5,annual
2634,9,standard,142.04,30.8,month-to-month
2635,14,standard,142.21,50.3,multi-year
2636,17,standard,164.53,20.5,month-to-month
2637,1,standard,115.58,10.3,annual
2638,1,standard,166.91,16.1,month-to-month
2639,14,churn_risk,38.47,0.1,annual
2640,16,high_value,447.65,19.7,annual
2641,12,churn_risk,80.17,28.2,month-to-month
2642,8,churn_risk,57.46,14.5,annual
2643,19,standard,158.15,4.2,annual
2644,3,churn_risk,66.59,49.3,month-to-month
2645,16,standard,200.59,67.9,month-to-month
2646,11,churn_risk,44.61,1.7,month-to-month
2647,9,churn_risk,58.12,6.0,multi-year
2648,3,churn_risk,31.72,3.3,month-to-month
2649,17,standard,192.61,33.8,month-to-month
2650,5,churn_risk,30.35,6.6,month-to-month
2651,13,churn_risk,40.77,7.2,annual
2652,22,standard,177.88,14.0,annual
2653,18,churn_risk,46.93,7.5,annual
2654,2,churn_risk,59.81,1.0,annual
2655,24,standard,100.74,25.7,annual
2656,15,churn_risk,43.67,29.9,multi-year
2657,20,standard,117.5,5.2,annual
2658,2,standard,173.59,2.2,annual
2659,22,high_value,399.37,88.7,annual
2660,18,standard,141.43,20.0,month-to-month
2661,22,churn_risk,40.64,14.7,annual
2662,24,standard,192.55,18.6,annual
2663,21,standard,147.65,2.3,multi-year
2664,11,standard,163.46,3.6,multi-year
2665,21,standard,161.27,6.9,month-to-month
2666,24,churn_risk,53.27,24.7,annual
2667,22,churn_risk,65.53,0.3,month-to-month
2668,16,high_value,511.1,54.3,annual
2669,23,standard,146.94,44.5,annual
2670,15,standard,174.15,4.9,multi-year
2671,11,standard,165.85,17.0,annual
2672,5,standard,119.39,37.0,annual
2673,12,standard,213.93,36.4,month-to-month
2674,23,standard,117.52,11.3,annual
2675,3,standard,128.27,11.6,month-to-month
2676,21,standard,162.94,2.5,annual
2677,16,standard,157.25,234.0,month-to-month
2678,4,churn_risk,54.25,4.9,month-to-month
2679,6,churn_risk,49.0,3.0,annual
2680,1,standard,168.44,21.3,annual
2681,18,churn_risk,57.98,20.4,month-to-month
2682,9,churn_risk,56.74,2.2,annual
2683,5,high_value,573.73,72.3,month-to-month
2684,4,standard,88.4,43.6,month-to-month
2685,13,standard,140.58,3.1,month-to-month
2686,9,churn_risk,54.31,10.1,month-to-month
2687,22,standard,159.36,112.7,annual
2688,24,standard,129.81,1.5,annual
2689,5,standard,147.64,4.1,annual
2690,21,standard,187.84,9.9,annual
2691,2,churn_risk,57.11,8.0,month-to-month
2692,11,standard,117.41,0.4,annual
2693,14,churn_risk,47.31,6.6,annual
2694,7,churn_risk,69.31,8.0,annual
2695,16,churn_risk,30.54,9.5,month-to-month
2696,14,high_value,491.48,46.3,month-to-month
2697,23,churn_risk,51.23,14.7,month-to-month
2698,23,high_value,410.55,71.8,month-to-month
2699,20,standard,176.2,3.0,annual
2700,19,churn_risk,36.21,1.6,month-to-month
2701,9,standard,142.4,15.3,annual
2702,21,standard,124.79,7.2,annual
2703,9,standard,126.3,24.5,month-to-month
2704,19,churn_risk,46.05,20.3,annual
2705,12,churn_risk,31.11,1.6,month-to-month
2706,13,standard,141.64,42.6,multi-year
2707,20,churn_risk,39.07,1.1,month-to-month
2708,4,standard,177.76,2.2,annual
2709,21,high_value,505.07,53.6,month-to-month
2710,20,standard,159.18,11.1,month-to-month
2711,12,churn_risk,40.46,3.4,month-to-month
2712,16,standard,115.71,26.0,month-to-month
2713,7,standard,174.44,25.4,month-to-month
2714,19,high_value,514.11,96.7,month-to-month
2715,3,churn_risk,49.57,7.9,annual
2716,18,standard,168.86,43.7,annual
2717,17,standard,105.87,2.3,month-to-month
2718,6,churn_risk,38.18,9.3,month-to-month
2719,20,high_value,521.86,25.8,multi-year
2720,7,standard,123.78,37.7,month-to-month
2721,14,standard,181.3,27.9,annual
2722,21,churn_risk,41.34,19.2,month-to-month
2723,2,standard,147.08,42.0,month-to-month
2724,10,standard,174.24,24.2,month-to-month
2725,16,high_value,506.53,49.1,multi-year
2726,5,churn_risk,53.91,19.1,annual
2727,13,churn_risk,60.18,10.2,month-to-month
2728,16,high_value,585.29,89.2,annual
2729,21,standard,95.93,13.3,month-to-month
2730,8,churn_risk,39.99,9.6,multi-year
2731,20,high_value,422.45,57.5,month-to-month
2732,16,standard,89.52,4.6,multi-year
2733,13,standard,165.05,54.0,annual
2734,15,standard,132.02,6.8,month-to-month
2735,24,standard,166.79,17.5,multi-year
2736,16,standard,174.68,14.6,multi-year
2737,11,high_value,320.21,57.4,annual
2738,24,standard,132.45,67.7,month-to-month
2739,17,churn_risk,62.81,1.8,annual
2740,7,standard,144.57,81.8,month-to-month
2741,15,high_value,376.18,2.9,multi-year
2742,24,churn_risk,52.91,0.2,month-to-month
2743,17,high_value,409.76,73.3,annual
2744,19,churn_risk,62.56,5.4,annual
2745,16,standard,138.73,3.4,multi-year
2746,21,churn_risk,45.25,3.0,annual
2747,2,standard,132.06,4.8,annual
2748,20,high_value,558.16,20.2,annual
2749,22,standard,153.05,29.5,annual
2750,1,high_value,471.76,60.9,month-to-month
2751,19,standard,171.22,11.5,multi-year
2752,13,churn_risk,41.13,1.2,month-to-month
2753,10,churn_risk,43.39,22.0,annual
2754,3,high_value,616.63,68.7,month-to-month
2755,8,churn_risk,49.21,5.6,month-to-month
2756,17,churn_risk,44.99,25.5,month-to-month
2757,13,churn_risk,45.34,21.7,multi-year
2758,2,standard,128.46,4.3,month-to-month
2759,8,standard,128.34,10.2,annual
2760,1,standard,132.66,8.2,month-to-month
2761,9,standard,162.99,28.7,month-to-month
2762,22,churn_risk,52.78,25.5,annual
2763,19,high_value,418.24,6.9,month-to-month
2764,23,standard,174.45,31.2,annual
2765,4,high_value,614.6,95.7,annual
2766,15,churn_risk,38.32,28.9,annual
2767,8,standard,138.31,55.6,annual
2768,12,standard,101.71,12.2,month-to-month
2769,24,churn_risk,46.52,13.1,annual
2770,20,churn_risk,31.01,2.1,annual
2771,17,high_value,434.72,17.2,annual
2772,24,churn_risk,44.07,8.9,annual
2773,12,churn_risk,40.27,1.9,annual
2774,2,high_value,480.28,38.1,annual
2775,22,churn_risk,40.66,3.4,multi-year
2776,3,standard,121.02,18.7,annual
2777,7,standard,136.81,32.7,month-to-month
2778,22,standard,125.48,24.1,annual
2779,22,standard,115.54,9.6,annual
2780,3,high_value,385.63,17.5,annual
2781,21,high_value,601.14,0.9,month-to-month
2782,18,high_value,489.43,25.8,month-to-month
2783,3,standard,148.33,44.1,annual
2784,14,standard,224.95,19.3,month-to-month
2785,7,standard,122.43,27.0,month-to-month
2786,13,standard,153.32,3.4,annual
2787,5,standard,161.51,50.0,month-to-month
2788,3,standard,163.91,0.9,annual
2789,16,churn_risk,32.74,2.8,month-to-month
2790,18,standard,145.37,20.6,month-to-month
2791,5,churn_risk,37.76,0.7,multi-year
2792,15,high_value,669.96,2.9,annual
2793,12,churn_risk,49.57,36.3,multi-year
2794,23,churn_risk,34.52,0.1,month-to-month
2795,14,churn_risk,26.58,4.6,annual
2796,12,standard,116.56,21.4,month-to-month
2797,1,standard,171.02,19.3,month-to-month
2798,22,standard,108.57,41.9,month-to-month
2799,16,standard,142.65,34.5,month-to-month
2800,5,churn_risk,51.45,0.8,multi-year
2801,1,churn_risk,74.13,13.0,annual
2802,5,standard,140.04,19.2,annual
2803,13,high_value,577.82,22.3,annual
2804,23,standard,118.22,8.5,month-to-month
2805,15,high_value,478.61,18.0,multi-year
2806,3,standard,132.66,3.3,annual
2807,5,standard,162.88,1.9,month-to-month
2808,6,churn_risk,37.18,14.5,month-to-month
2809,2,high_value,444.08,61.1,month-to-month
2810,4,high_value,561.92,33.8,annual
2811,3,high_value,496.67,10.8,annual
2812,18,churn_risk,31.66,4.1,multi-year
2813,17,standard,142.64,18.2,multi-year
2814,19,high_value,440.8,16.1,month-to-month
2815,5,high_value,501.82,45.8,month-to-month
2816,22,standard,111.8,1.9,multi-year
2817,9,standard,167.11,50.3,annual
2818,4,standard,199.39,14.4,month-to-month
2819,4,standard,114.49,35.9,annual
2820,8,churn_risk,68.9,0.2,month-to-month
2821,3,standard,144.76,92.3,annual
2822,8,standard,145.72,26.0,multi-year
2823,16,high_value,368.16,7.9,annual
2824,24,churn_risk,25.78,20.7,month-to-month
2825,1,churn_risk,50.64,1.0,month-to-month
2826,14,churn_risk,36.17,13.5,multi-year
2827,6,standard,113.99,12.1,annual
2828,9,standard,182.49,7.5,annual
2829,16,churn_risk,73.58,0.4,month-to-month
2830,8,churn_risk,42.29,0.3,multi-year
2831,11,standard,146.28,32.1,month-to-month
2832,8,standard,172.13,34.5,multi-year
2833,9,standard,155.04,6.1,month-to-month
2834,18,churn_risk,37.86,10.0,month-to-month
2835,8,standard,181.15,2.3,month-to-month
2836,14,standard,154.64,29.5,month-to-month
2837,20,standard,135.19,8.9,multi-year
2838,15,standard,160.56,16.0,month-to-month
2839,19,standard,126.07,29.5,annual
2840,12,high_value,523.32,14.0,annual
2841,12,churn_risk,19.29,6.7,month-to-month
2842,1,standard,163.45,31.2,annual
2843,17,standard,122.39,49.1,multi-year
2844,17,standard,143.86,95.0,annual
2845,13,standard,138.76,26.0,month-to-month
2846,18,standard,152.63,9.9,multi-year
2847,16,standard,186.81,115.4,annual
2848,5,high_value,537.77,2.4,multi-year
2849,6,churn_risk,54.93,6.3,annual
2850,16,standard,131.86,4.6,month-to-month
2851,3,standard,170.03,0.4,month-to-month
2852,22,standard,182.31,25.9,multi-year
2853,9,churn_risk,53.98,6.5,multi-year
2854,15,standard,169.05,17.9,month-to-month
2855,13,churn_risk,61.92,25.0,month-to-month
2856,17,churn_risk,47.25,0.4,month-to-month
2857,9,standard,152.43,27.9,month-to-month
2858,17,standard,151.02,22.4,month-to-month
2859,5,churn_risk,41.1,16.4,month-to-month
2860,8,standard,130.42,1.3,month-to-month
2861,1,standard,108.9,13.0,month-to-month
2862,4,standard,147.23,54.3,multi-year
2863,2,standard,185.38,8.4,month-to-month
2864,12,high_value,416.24,33.8,annual
2865,2,standard,190.41,56.6,month-to-month
2866,6,high_value,587.76,42.9,annual
2867,12,standard,112.65,21.6,multi-year
2868,17,standard,189.25,10.9,month-to-month
2869,1,churn_risk,58.89,1.8,annual
2870,18,high_value,567.84,4.7,month-to-month
2871,13,standard,161.94,14.7,month-to-month
2872,1,standard,158.51,7.9,month-to-month
2873,3,high_value,516.28,25.0,month-to-month
2874,23,standard,185.11,26.3,month-to-month
2875,11,high_value,430.35,180.4,annual
2876,23,standard,174.51,11.1,month-to-month
2877,13,standard,122.03,47.8,annual
2878,4,standard,127.78,3.8,month-to-month
2879,18,standard,106.59,29.3,month-to-month
2880,12,high_value,542.54,8.9,month-to-month
2881,10,high_value,468.14,117.8,annual
2882,6,high_value,508.37,48.1,multi-year
2883,11,standard,157.21,15.2,annual
2884,24,standard,124.54,14.2,annual
2885,6,standard,134.33,38.6,multi-year
